"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 04 18:05:57 GMT 2024","Tue Jun 04 18:05:57 GMT 2024","11","Surefire suite","Surefire test","TestTest","TestTest","testPass","testPass",""
